az;el;distance
-90.00;-60.00;203
-89.00;-60.00;200
-88.00;-60.00;202
-87.00;-60.00;199
-86.00;-60.00;199
-85.00;-60.00;198
-84.00;-60.00;199
-83.00;-60.00;197
-82.00;-60.00;201
-81.00;-60.00;198
-80.00;-60.00;197
-79.00;-60.00;198
-78.00;-60.00;199
-77.00;-60.00;200
-76.00;-60.00;204
-75.00;-60.00;201
-74.00;-60.00;198
-73.00;-60.00;199
-72.00;-60.00;202
-71.00;-60.00;201
-70.00;-60.00;202
-69.00;-60.00;202
-68.00;-60.00;201
-67.00;-60.00;202
-66.00;-60.00;204
-65.00;-60.00;204
-64.00;-60.00;205
-63.00;-60.00;208
-62.00;-60.00;206
-61.00;-60.00;210
-60.00;-60.00;211
-59.00;-60.00;216
-58.00;-60.00;220
-57.00;-60.00;221
-56.00;-60.00;222
-55.00;-60.00;215
-54.00;-60.00;147
-53.00;-60.00;124
-52.00;-60.00;109
-51.00;-60.00;108
-50.00;-60.00;106
-49.00;-60.00;107
-48.00;-60.00;105
-47.00;-60.00;105
-46.00;-60.00;106
-45.00;-60.00;107
-44.00;-60.00;107
-43.00;-60.00;107
-42.00;-60.00;109
-41.00;-60.00;112
-40.00;-60.00;123
-39.00;-60.00;123
-38.00;-60.00;124
-37.00;-60.00;127
-36.00;-60.00;127
-35.00;-60.00;129
-34.00;-60.00;133
-33.00;-60.00;133
-32.00;-60.00;133
-31.00;-60.00;131
-30.00;-60.00;132
-29.00;-60.00;132
-28.00;-60.00;131
-27.00;-60.00;133
-26.00;-60.00;132
-25.00;-60.00;133
-24.00;-60.00;139
-23.00;-60.00;141
-22.00;-60.00;142
-21.00;-60.00;143
-20.00;-60.00;142
-19.00;-60.00;143
-18.00;-60.00;142
-17.00;-60.00;140
-16.00;-60.00;141
-15.00;-60.00;142
-14.00;-60.00;138
-13.00;-60.00;141
-12.00;-60.00;138
-11.00;-60.00;139
-10.00;-60.00;140
-9.00;-60.00;141
-8.00;-60.00;138
-7.00;-60.00;137
-6.00;-60.00;137
-5.00;-60.00;134
-4.00;-60.00;134
-3.00;-60.00;136
-2.00;-60.00;134
-1.00;-60.00;133
0.00;-60.00;133
1.00;-60.00;132
2.00;-60.00;133
3.00;-60.00;134
4.00;-60.00;135
5.00;-60.00;134
6.00;-60.00;134
7.00;-60.00;134
8.00;-60.00;134
9.00;-60.00;135
10.00;-60.00;135
11.00;-60.00;133
12.00;-60.00;134
13.00;-60.00;134
14.00;-60.00;134
15.00;-60.00;134
16.00;-60.00;133
17.00;-60.00;134
18.00;-60.00;134
19.00;-60.00;134
20.00;-60.00;135
21.00;-60.00;137
22.00;-60.00;135
23.00;-60.00;137
24.00;-60.00;138
25.00;-60.00;138
26.00;-60.00;139
27.00;-60.00;139
28.00;-60.00;139
29.00;-60.00;140
30.00;-60.00;141
31.00;-60.00;138
32.00;-60.00;138
33.00;-60.00;139
34.00;-60.00;139
35.00;-60.00;138
36.00;-60.00;140
37.00;-60.00;143
38.00;-60.00;144
39.00;-60.00;145
40.00;-60.00;193
41.00;-60.00;215
42.00;-60.00;217
43.00;-60.00;219
44.00;-60.00;218
45.00;-60.00;221
46.00;-60.00;220
47.00;-60.00;219
48.00;-60.00;221
49.00;-60.00;219
50.00;-60.00;219
51.00;-60.00;221
52.00;-60.00;220
53.00;-60.00;219
54.00;-60.00;220
55.00;-60.00;219
56.00;-60.00;221
57.00;-60.00;220
58.00;-60.00;219
59.00;-60.00;221
60.00;-60.00;220
61.00;-60.00;219
62.00;-60.00;221
63.00;-60.00;221
64.00;-60.00;220
65.00;-60.00;220
66.00;-60.00;219
67.00;-60.00;220
68.00;-60.00;220
69.00;-60.00;222
70.00;-60.00;219
71.00;-60.00;221
72.00;-60.00;221
73.00;-60.00;220
74.00;-60.00;220
75.00;-60.00;220
76.00;-60.00;221
77.00;-60.00;223
78.00;-60.00;222
79.00;-60.00;223
80.00;-60.00;222
81.00;-60.00;223
82.00;-60.00;222
83.00;-60.00;221
84.00;-60.00;220
85.00;-60.00;223
86.00;-60.00;222
87.00;-60.00;221
88.00;-60.00;221
89.00;-60.00;221
90.00;-60.00;220
-90.00;-59.00;196
-89.00;-59.00;193
-88.00;-59.00;192
-87.00;-59.00;193
-86.00;-59.00;193
-85.00;-59.00;190
-84.00;-59.00;190
-83.00;-59.00;190
-82.00;-59.00;192
-81.00;-59.00;189
-80.00;-59.00;190
-79.00;-59.00;188
-78.00;-59.00;189
-77.00;-59.00;190
-76.00;-59.00;189
-75.00;-59.00;192
-74.00;-59.00;192
-73.00;-59.00;192
-72.00;-59.00;192
-71.00;-59.00;193
-70.00;-59.00;192
-69.00;-59.00;192
-68.00;-59.00;196
-67.00;-59.00;195
-66.00;-59.00;194
-65.00;-59.00;195
-64.00;-59.00;196
-63.00;-59.00;198
-62.00;-59.00;201
-61.00;-59.00;199
-60.00;-59.00;202
-59.00;-59.00;202
-58.00;-59.00;203
-57.00;-59.00;204
-56.00;-59.00;207
-55.00;-59.00;204
-54.00;-59.00;183
-53.00;-59.00;172
-52.00;-59.00;166
-51.00;-59.00;158
-50.00;-59.00;144
-49.00;-59.00;124
-48.00;-59.00;114
-47.00;-59.00;110
-46.00;-59.00;106
-45.00;-59.00;106
-44.00;-59.00;108
-43.00;-59.00;106
-42.00;-59.00;106
-41.00;-59.00;106
-40.00;-59.00;108
-39.00;-59.00;110
-38.00;-59.00;122
-37.00;-59.00;123
-36.00;-59.00;125
-35.00;-59.00;126
-34.00;-59.00;127
-33.00;-59.00;129
-32.00;-59.00;137
-31.00;-59.00;133
-30.00;-59.00;133
-29.00;-59.00;132
-28.00;-59.00;132
-27.00;-59.00;131
-26.00;-59.00;132
-25.00;-59.00;135
-24.00;-59.00;134
-23.00;-59.00;136
-22.00;-59.00;140
-21.00;-59.00;143
-20.00;-59.00;143
-19.00;-59.00;142
-18.00;-59.00;144
-17.00;-59.00;143
-16.00;-59.00;142
-15.00;-59.00;141
-14.00;-59.00;140
-13.00;-59.00;139
-12.00;-59.00;136
-11.00;-59.00;136
-10.00;-59.00;136
-9.00;-59.00;135
-8.00;-59.00;136
-7.00;-59.00;135
-6.00;-59.00;139
-5.00;-59.00;136
-4.00;-59.00;136
-3.00;-59.00;137
-2.00;-59.00;138
-1.00;-59.00;137
0.00;-59.00;138
1.00;-59.00;136
2.00;-59.00;136
3.00;-59.00;136
4.00;-59.00;135
5.00;-59.00;135
6.00;-59.00;137
7.00;-59.00;135
8.00;-59.00;135
9.00;-59.00;135
10.00;-59.00;135
11.00;-59.00;136
12.00;-59.00;135
13.00;-59.00;135
14.00;-59.00;135
15.00;-59.00;136
16.00;-59.00;135
17.00;-59.00;135
18.00;-59.00;136
19.00;-59.00;137
20.00;-59.00;136
21.00;-59.00;136
22.00;-59.00;136
23.00;-59.00;138
24.00;-59.00;140
25.00;-59.00;140
26.00;-59.00;138
27.00;-59.00;139
28.00;-59.00;139
29.00;-59.00;139
30.00;-59.00;141
31.00;-59.00;139
32.00;-59.00;140
33.00;-59.00;139
34.00;-59.00;139
35.00;-59.00;140
36.00;-59.00;146
37.00;-59.00;145
38.00;-59.00;148
39.00;-59.00;155
40.00;-59.00;217
41.00;-59.00;218
42.00;-59.00;221
43.00;-59.00;219
44.00;-59.00;221
45.00;-59.00;220
46.00;-59.00;220
47.00;-59.00;222
48.00;-59.00;222
49.00;-59.00;222
50.00;-59.00;220
51.00;-59.00;223
52.00;-59.00;221
53.00;-59.00;221
54.00;-59.00;221
55.00;-59.00;221
56.00;-59.00;222
57.00;-59.00;222
58.00;-59.00;222
59.00;-59.00;220
60.00;-59.00;222
61.00;-59.00;220
62.00;-59.00;222
63.00;-59.00;223
64.00;-59.00;220
65.00;-59.00;221
66.00;-59.00;221
67.00;-59.00;220
68.00;-59.00;221
69.00;-59.00;220
70.00;-59.00;221
71.00;-59.00;221
72.00;-59.00;223
73.00;-59.00;222
74.00;-59.00;223
75.00;-59.00;221
76.00;-59.00;223
77.00;-59.00;220
78.00;-59.00;224
79.00;-59.00;226
80.00;-59.00;222
81.00;-59.00;223
82.00;-59.00;222
83.00;-59.00;225
84.00;-59.00;222
85.00;-59.00;222
86.00;-59.00;224
87.00;-59.00;223
88.00;-59.00;221
89.00;-59.00;221
90.00;-59.00;223
-90.00;-58.00;188
-89.00;-58.00;188
-88.00;-58.00;184
-87.00;-58.00;186
-86.00;-58.00;184
-85.00;-58.00;185
-84.00;-58.00;183
-83.00;-58.00;184
-82.00;-58.00;184
-81.00;-58.00;183
-80.00;-58.00;184
-79.00;-58.00;184
-78.00;-58.00;185
-77.00;-58.00;187
-76.00;-58.00;185
-75.00;-58.00;185
-74.00;-58.00;185
-73.00;-58.00;184
-72.00;-58.00;184
-71.00;-58.00;187
-70.00;-58.00;187
-69.00;-58.00;184
-68.00;-58.00;185
-67.00;-58.00;187
-66.00;-58.00;187
-65.00;-58.00;190
-64.00;-58.00;191
-63.00;-58.00;191
-62.00;-58.00;191
-61.00;-58.00;193
-60.00;-58.00;193
-59.00;-58.00;196
-58.00;-58.00;195
-57.00;-58.00;196
-56.00;-58.00;198
-55.00;-58.00;199
-54.00;-58.00;176
-53.00;-58.00;177
-52.00;-58.00;175
-51.00;-58.00;172
-50.00;-58.00;157
-49.00;-58.00;145
-48.00;-58.00;143
-47.00;-58.00;142
-46.00;-58.00;135
-45.00;-58.00;124
-44.00;-58.00;110
-43.00;-58.00;107
-42.00;-58.00;107
-41.00;-58.00;108
-40.00;-58.00;107
-39.00;-58.00;108
-38.00;-58.00;109
-37.00;-58.00;110
-36.00;-58.00;110
-35.00;-58.00;126
-34.00;-58.00;122
-33.00;-58.00;127
-32.00;-58.00;131
-31.00;-58.00;132
-30.00;-58.00;136
-29.00;-58.00;134
-28.00;-58.00;133
-27.00;-58.00;134
-26.00;-58.00;132
-25.00;-58.00;132
-24.00;-58.00;133
-23.00;-58.00;134
-22.00;-58.00;134
-21.00;-58.00;136
-20.00;-58.00;139
-19.00;-58.00;141
-18.00;-58.00;141
-17.00;-58.00;140
-16.00;-58.00;136
-15.00;-58.00;135
-14.00;-58.00;136
-13.00;-58.00;136
-12.00;-58.00;136
-11.00;-58.00;138
-10.00;-58.00;137
-9.00;-58.00;138
-8.00;-58.00;138
-7.00;-58.00;140
-6.00;-58.00;140
-5.00;-58.00;141
-4.00;-58.00;139
-3.00;-58.00;139
-2.00;-58.00;138
-1.00;-58.00;138
0.00;-58.00;138
1.00;-58.00;139
2.00;-58.00;138
3.00;-58.00;137
4.00;-58.00;137
5.00;-58.00;138
6.00;-58.00;137
7.00;-58.00;138
8.00;-58.00;137
9.00;-58.00;137
10.00;-58.00;137
11.00;-58.00;137
12.00;-58.00;136
13.00;-58.00;137
14.00;-58.00;135
15.00;-58.00;136
16.00;-58.00;136
17.00;-58.00;136
18.00;-58.00;135
19.00;-58.00;139
20.00;-58.00;137
21.00;-58.00;137
22.00;-58.00;137
23.00;-58.00;142
24.00;-58.00;147
25.00;-58.00;146
26.00;-58.00;146
27.00;-58.00;146
28.00;-58.00;144
29.00;-58.00;142
30.00;-58.00;141
31.00;-58.00;142
32.00;-58.00;140
33.00;-58.00;140
34.00;-58.00;140
35.00;-58.00;147
36.00;-58.00;149
37.00;-58.00;153
38.00;-58.00;193
39.00;-58.00;215
40.00;-58.00;220
41.00;-58.00;222
42.00;-58.00;221
43.00;-58.00;224
44.00;-58.00;223
45.00;-58.00;223
46.00;-58.00;222
47.00;-58.00;221
48.00;-58.00;222
49.00;-58.00;223
50.00;-58.00;222
51.00;-58.00;222
52.00;-58.00;224
53.00;-58.00;223
54.00;-58.00;222
55.00;-58.00;225
56.00;-58.00;222
57.00;-58.00;223
58.00;-58.00;222
59.00;-58.00;224
60.00;-58.00;223
61.00;-58.00;223
62.00;-58.00;222
63.00;-58.00;222
64.00;-58.00;222
65.00;-58.00;222
66.00;-58.00;222
67.00;-58.00;225
68.00;-58.00;223
69.00;-58.00;222
70.00;-58.00;222
71.00;-58.00;222
72.00;-58.00;222
73.00;-58.00;223
74.00;-58.00;223
75.00;-58.00;223
76.00;-58.00;222
77.00;-58.00;223
78.00;-58.00;221
79.00;-58.00;225
80.00;-58.00;225
81.00;-58.00;224
82.00;-58.00;224
83.00;-58.00;227
84.00;-58.00;223
85.00;-58.00;224
86.00;-58.00;226
87.00;-58.00;224
88.00;-58.00;224
89.00;-58.00;223
90.00;-58.00;223
-90.00;-57.00;181
-89.00;-57.00;180
-88.00;-57.00;180
-87.00;-57.00;179
-86.00;-57.00;179
-85.00;-57.00;179
-84.00;-57.00;176
-83.00;-57.00;176
-82.00;-57.00;178
-81.00;-57.00;176
-80.00;-57.00;177
-79.00;-57.00;177
-78.00;-57.00;177
-77.00;-57.00;177
-76.00;-57.00;178
-75.00;-57.00;178
-74.00;-57.00;176
-73.00;-57.00;177
-72.00;-57.00;179
-71.00;-57.00;180
-70.00;-57.00;182
-69.00;-57.00;178
-68.00;-57.00;180
-67.00;-57.00;181
-66.00;-57.00;181
-65.00;-57.00;182
-64.00;-57.00;188
-63.00;-57.00;184
-62.00;-57.00;184
-61.00;-57.00;186
-60.00;-57.00;187
-59.00;-57.00;188
-58.00;-57.00;188
-57.00;-57.00;189
-56.00;-57.00;190
-55.00;-57.00;186
-54.00;-57.00;167
-53.00;-57.00;167
-52.00;-57.00;163
-51.00;-57.00;148
-50.00;-57.00;145
-49.00;-57.00;145
-48.00;-57.00;164
-47.00;-57.00;146
-46.00;-57.00;145
-45.00;-57.00;144
-44.00;-57.00;144
-43.00;-57.00;139
-42.00;-57.00;128
-41.00;-57.00;123
-40.00;-57.00;110
-39.00;-57.00;109
-38.00;-57.00;110
-37.00;-57.00;113
-36.00;-57.00;112
-35.00;-57.00;110
-34.00;-57.00;111
-33.00;-57.00;120
-32.00;-57.00;122
-31.00;-57.00;124
-30.00;-57.00;125
-29.00;-57.00;133
-28.00;-57.00;134
-27.00;-57.00;135
-26.00;-57.00;134
-25.00;-57.00;134
-24.00;-57.00;132
-23.00;-57.00;133
-22.00;-57.00;133
-21.00;-57.00;136
-20.00;-57.00;137
-19.00;-57.00;136
-18.00;-57.00;138
-17.00;-57.00;138
-16.00;-57.00;140
-15.00;-57.00;141
-14.00;-57.00;140
-13.00;-57.00;139
-12.00;-57.00;140
-11.00;-57.00;141
-10.00;-57.00;143
-9.00;-57.00;144
-8.00;-57.00;143
-7.00;-57.00;141
-6.00;-57.00;143
-5.00;-57.00;145
-4.00;-57.00;144
-3.00;-57.00;145
-2.00;-57.00;139
-1.00;-57.00;139
0.00;-57.00;139
1.00;-57.00;140
2.00;-57.00;139
3.00;-57.00;140
4.00;-57.00;138
5.00;-57.00;138
6.00;-57.00;137
7.00;-57.00;140
8.00;-57.00;138
9.00;-57.00;139
10.00;-57.00;138
11.00;-57.00;138
12.00;-57.00;138
13.00;-57.00;138
14.00;-57.00;137
15.00;-57.00;139
16.00;-57.00;138
17.00;-57.00;138
18.00;-57.00;137
19.00;-57.00;139
20.00;-57.00;139
21.00;-57.00;141
22.00;-57.00;140
23.00;-57.00;144
24.00;-57.00;198
25.00;-57.00;220
26.00;-57.00;222
27.00;-57.00;223
28.00;-57.00;222
29.00;-57.00;221
30.00;-57.00;216
31.00;-57.00;208
32.00;-57.00;194
33.00;-57.00;185
34.00;-57.00;173
35.00;-57.00;215
36.00;-57.00;219
37.00;-57.00;221
38.00;-57.00;224
39.00;-57.00;224
40.00;-57.00;224
41.00;-57.00;224
42.00;-57.00;225
43.00;-57.00;225
44.00;-57.00;223
45.00;-57.00;225
46.00;-57.00;224
47.00;-57.00;224
48.00;-57.00;224
49.00;-57.00;225
50.00;-57.00;224
51.00;-57.00;227
52.00;-57.00;226
53.00;-57.00;225
54.00;-57.00;225
55.00;-57.00;224
56.00;-57.00;226
57.00;-57.00;226
58.00;-57.00;225
59.00;-57.00;226
60.00;-57.00;224
61.00;-57.00;224
62.00;-57.00;223
63.00;-57.00;226
64.00;-57.00;224
65.00;-57.00;223
66.00;-57.00;223
67.00;-57.00;223
68.00;-57.00;225
69.00;-57.00;225
70.00;-57.00;224
71.00;-57.00;224
72.00;-57.00;223
73.00;-57.00;225
74.00;-57.00;223
75.00;-57.00;225
76.00;-57.00;225
77.00;-57.00;223
78.00;-57.00;225
79.00;-57.00;224
80.00;-57.00;224
81.00;-57.00;225
82.00;-57.00;227
83.00;-57.00;226
84.00;-57.00;224
85.00;-57.00;226
86.00;-57.00;225
87.00;-57.00;224
88.00;-57.00;227
89.00;-57.00;224
90.00;-57.00;224
-90.00;-56.00;173
-89.00;-56.00;173
-88.00;-56.00;172
-87.00;-56.00;172
-86.00;-56.00;171
-85.00;-56.00;172
-84.00;-56.00;168
-83.00;-56.00;169
-82.00;-56.00;170
-81.00;-56.00;170
-80.00;-56.00;170
-79.00;-56.00;169
-78.00;-56.00;169
-77.00;-56.00;169
-76.00;-56.00;170
-75.00;-56.00;170
-74.00;-56.00;170
-73.00;-56.00;171
-72.00;-56.00;169
-71.00;-56.00;171
-70.00;-56.00;171
-69.00;-56.00;170
-68.00;-56.00;173
-67.00;-56.00;173
-66.00;-56.00;175
-65.00;-56.00;174
-64.00;-56.00;175
-63.00;-56.00;176
-62.00;-56.00;176
-61.00;-56.00;178
-60.00;-56.00;178
-59.00;-56.00;179
-58.00;-56.00;180
-57.00;-56.00;180
-56.00;-56.00;176
-55.00;-56.00;177
-54.00;-56.00;158
-53.00;-56.00;157
-52.00;-56.00;146
-51.00;-56.00;146
-50.00;-56.00;146
-49.00;-56.00;146
-48.00;-56.00;147
-47.00;-56.00;146
-46.00;-56.00;148
-45.00;-56.00;148
-44.00;-56.00;147
-43.00;-56.00;146
-42.00;-56.00;146
-41.00;-56.00;146
-40.00;-56.00;146
-39.00;-56.00;143
-38.00;-56.00;121
-37.00;-56.00;110
-36.00;-56.00;108
-35.00;-56.00;108
-34.00;-56.00;107
-33.00;-56.00;110
-32.00;-56.00;110
-31.00;-56.00;112
-30.00;-56.00;122
-29.00;-56.00;129
-28.00;-56.00;125
-27.00;-56.00;136
-26.00;-56.00;133
-25.00;-56.00;137
-24.00;-56.00;134
-23.00;-56.00;132
-22.00;-56.00;133
-21.00;-56.00;143
-20.00;-56.00;141
-19.00;-56.00;142
-18.00;-56.00;141
-17.00;-56.00;142
-16.00;-56.00;141
-15.00;-56.00;142
-14.00;-56.00;141
-13.00;-56.00;143
-12.00;-56.00;146
-11.00;-56.00;146
-10.00;-56.00;147
-9.00;-56.00;147
-8.00;-56.00;143
-7.00;-56.00;145
-6.00;-56.00;142
-5.00;-56.00;138
-4.00;-56.00;139
-3.00;-56.00;141
-2.00;-56.00;143
-1.00;-56.00;141
0.00;-56.00;141
1.00;-56.00;141
2.00;-56.00;141
3.00;-56.00;143
4.00;-56.00;139
5.00;-56.00;140
6.00;-56.00;139
7.00;-56.00;143
8.00;-56.00;143
9.00;-56.00;142
10.00;-56.00;140
11.00;-56.00;139
12.00;-56.00;140
13.00;-56.00;139
14.00;-56.00;140
15.00;-56.00;139
16.00;-56.00;140
17.00;-56.00;139
18.00;-56.00;140
19.00;-56.00;140
20.00;-56.00;140
21.00;-56.00;140
22.00;-56.00;140
23.00;-56.00;164
24.00;-56.00;224
25.00;-56.00;225
26.00;-56.00;226
27.00;-56.00;226
28.00;-56.00;226
29.00;-56.00;227
30.00;-56.00;228
31.00;-56.00;228
32.00;-56.00;228
33.00;-56.00;227
34.00;-56.00;227
35.00;-56.00;227
36.00;-56.00;224
37.00;-56.00;225
38.00;-56.00;226
39.00;-56.00;227
40.00;-56.00;227
41.00;-56.00;226
42.00;-56.00;227
43.00;-56.00;227
44.00;-56.00;227
45.00;-56.00;226
46.00;-56.00;226
47.00;-56.00;226
48.00;-56.00;227
49.00;-56.00;225
50.00;-56.00;225
51.00;-56.00;225
52.00;-56.00;226
53.00;-56.00;225
54.00;-56.00;226
55.00;-56.00;225
56.00;-56.00;225
57.00;-56.00;225
58.00;-56.00;226
59.00;-56.00;225
60.00;-56.00;225
61.00;-56.00;226
62.00;-56.00;225
63.00;-56.00;225
64.00;-56.00;226
65.00;-56.00;227
66.00;-56.00;225
67.00;-56.00;226
68.00;-56.00;226
69.00;-56.00;226
70.00;-56.00;226
71.00;-56.00;224
72.00;-56.00;227
73.00;-56.00;225
74.00;-56.00;226
75.00;-56.00;226
76.00;-56.00;226
77.00;-56.00;225
78.00;-56.00;225
79.00;-56.00;226
80.00;-56.00;224
81.00;-56.00;225
82.00;-56.00;229
83.00;-56.00;225
84.00;-56.00;229
85.00;-56.00;226
86.00;-56.00;227
87.00;-56.00;230
88.00;-56.00;230
89.00;-56.00;229
90.00;-56.00;226
-90.00;-55.00;170
-89.00;-55.00;168
-88.00;-55.00;167
-87.00;-55.00;167
-86.00;-55.00;170
-85.00;-55.00;166
-84.00;-55.00;166
-83.00;-55.00;163
-82.00;-55.00;162
-81.00;-55.00;164
-80.00;-55.00;164
-79.00;-55.00;164
-78.00;-55.00;165
-77.00;-55.00;165
-76.00;-55.00;165
-75.00;-55.00;164
-74.00;-55.00;164
-73.00;-55.00;166
-72.00;-55.00;165
-71.00;-55.00;168
-70.00;-55.00;166
-69.00;-55.00;167
-68.00;-55.00;169
-67.00;-55.00;167
-66.00;-55.00;169
-65.00;-55.00;171
-64.00;-55.00;170
-63.00;-55.00;171
-62.00;-55.00;170
-61.00;-55.00;173
-60.00;-55.00;173
-59.00;-55.00;176
-58.00;-55.00;174
-57.00;-55.00;176
-56.00;-55.00;165
-55.00;-55.00;157
-54.00;-55.00;156
-53.00;-55.00;157
-52.00;-55.00;148
-51.00;-55.00;147
-50.00;-55.00;148
-49.00;-55.00;148
-48.00;-55.00;148
-47.00;-55.00;148
-46.00;-55.00;148
-45.00;-55.00;148
-44.00;-55.00;147
-43.00;-55.00;148
-42.00;-55.00;148
-41.00;-55.00;147
-40.00;-55.00;148
-39.00;-55.00;147
-38.00;-55.00;147
-37.00;-55.00;140
-36.00;-55.00;113
-35.00;-55.00;110
-34.00;-55.00;110
-33.00;-55.00;110
-32.00;-55.00;109
-31.00;-55.00;110
-30.00;-55.00;112
-29.00;-55.00;114
-28.00;-55.00;124
-27.00;-55.00;131
-26.00;-55.00;132
-25.00;-55.00;131
-24.00;-55.00;129
-23.00;-55.00;128
-22.00;-55.00;145
-21.00;-55.00;143
-20.00;-55.00;142
-19.00;-55.00;142
-18.00;-55.00;142
-17.00;-55.00;142
-16.00;-55.00;141
-15.00;-55.00;144
-14.00;-55.00;143
-13.00;-55.00;143
-12.00;-55.00;145
-11.00;-55.00;144
-10.00;-55.00;146
-9.00;-55.00;144
-8.00;-55.00;142
-7.00;-55.00;140
-6.00;-55.00;138
-5.00;-55.00;139
-4.00;-55.00;143
-3.00;-55.00;142
-2.00;-55.00;142
-1.00;-55.00;142
0.00;-55.00;142
1.00;-55.00;141
2.00;-55.00;144
3.00;-55.00;142
4.00;-55.00;141
5.00;-55.00;141
6.00;-55.00;141
7.00;-55.00;141
8.00;-55.00;144
9.00;-55.00;142
10.00;-55.00;140
11.00;-55.00;140
12.00;-55.00;141
13.00;-55.00;139
14.00;-55.00;142
15.00;-55.00;140
16.00;-55.00;140
17.00;-55.00;139
18.00;-55.00;140
19.00;-55.00;141
20.00;-55.00;142
21.00;-55.00;140
22.00;-55.00;140
23.00;-55.00;190
24.00;-55.00;224
25.00;-55.00;226
26.00;-55.00;227
27.00;-55.00;226
28.00;-55.00;227
29.00;-55.00;227
30.00;-55.00;227
31.00;-55.00;226
32.00;-55.00;227
33.00;-55.00;226
34.00;-55.00;227
35.00;-55.00;227
36.00;-55.00;227
37.00;-55.00;225
38.00;-55.00;229
39.00;-55.00;227
40.00;-55.00;228
41.00;-55.00;227
42.00;-55.00;225
43.00;-55.00;226
44.00;-55.00;227
45.00;-55.00;228
46.00;-55.00;227
47.00;-55.00;227
48.00;-55.00;227
49.00;-55.00;227
50.00;-55.00;229
51.00;-55.00;228
52.00;-55.00;228
53.00;-55.00;228
54.00;-55.00;226
55.00;-55.00;226
56.00;-55.00;228
57.00;-55.00;227
58.00;-55.00;227
59.00;-55.00;226
60.00;-55.00;227
61.00;-55.00;227
62.00;-55.00;227
63.00;-55.00;227
64.00;-55.00;227
65.00;-55.00;225
66.00;-55.00;227
67.00;-55.00;227
68.00;-55.00;228
69.00;-55.00;226
70.00;-55.00;228
71.00;-55.00;227
72.00;-55.00;227
73.00;-55.00;227
74.00;-55.00;228
75.00;-55.00;228
76.00;-55.00;227
77.00;-55.00;228
78.00;-55.00;227
79.00;-55.00;228
80.00;-55.00;228
81.00;-55.00;227
82.00;-55.00;227
83.00;-55.00;229
84.00;-55.00;228
85.00;-55.00;231
86.00;-55.00;227
87.00;-55.00;230
88.00;-55.00;231
89.00;-55.00;231
90.00;-55.00;233
-90.00;-54.00;165
-89.00;-54.00;165
-88.00;-54.00;163
-87.00;-54.00;164
-86.00;-54.00;162
-85.00;-54.00;162
-84.00;-54.00;162
-83.00;-54.00;162
-82.00;-54.00;161
-81.00;-54.00;161
-80.00;-54.00;162
-79.00;-54.00;161
-78.00;-54.00;161
-77.00;-54.00;162
-76.00;-54.00;161
-75.00;-54.00;161
-74.00;-54.00;161
-73.00;-54.00;162
-72.00;-54.00;162
-71.00;-54.00;165
-70.00;-54.00;162
-69.00;-54.00;163
-68.00;-54.00;163
-67.00;-54.00;162
-66.00;-54.00;164
-65.00;-54.00;166
-64.00;-54.00;166
-63.00;-54.00;166
-62.00;-54.00;166
-61.00;-54.00;167
-60.00;-54.00;167
-59.00;-54.00;172
-58.00;-54.00;170
-57.00;-54.00;170
-56.00;-54.00;171
-55.00;-54.00;171
-54.00;-54.00;174
-53.00;-54.00;191
-52.00;-54.00;168
-51.00;-54.00;161
-50.00;-54.00;156
-49.00;-54.00;151
-48.00;-54.00;151
-47.00;-54.00;150
-46.00;-54.00;150
-45.00;-54.00;149
-44.00;-54.00;150
-43.00;-54.00;150
-42.00;-54.00;151
-41.00;-54.00;150
-40.00;-54.00;150
-39.00;-54.00;151
-38.00;-54.00;149
-37.00;-54.00;151
-36.00;-54.00;146
-35.00;-54.00;142
-34.00;-54.00;119
-33.00;-54.00;116
-32.00;-54.00;110
-31.00;-54.00;110
-30.00;-54.00;110
-29.00;-54.00;110
-28.00;-54.00;114
-27.00;-54.00;118
-26.00;-54.00;126
-25.00;-54.00;125
-24.00;-54.00;122
-23.00;-54.00;146
-22.00;-54.00;144
-21.00;-54.00;143
-20.00;-54.00;143
-19.00;-54.00;143
-18.00;-54.00;143
-17.00;-54.00;143
-16.00;-54.00;141
-15.00;-54.00;143
-14.00;-54.00;144
-13.00;-54.00;144
-12.00;-54.00;143
-11.00;-54.00;142
-10.00;-54.00;147
-9.00;-54.00;146
-8.00;-54.00;144
-7.00;-54.00;142
-6.00;-54.00;142
-5.00;-54.00;143
-4.00;-54.00;143
-3.00;-54.00;142
-2.00;-54.00;143
-1.00;-54.00;142
0.00;-54.00;142
1.00;-54.00;142
2.00;-54.00;143
3.00;-54.00;142
4.00;-54.00;142
5.00;-54.00;141
6.00;-54.00;141
7.00;-54.00;141
8.00;-54.00;143
9.00;-54.00;141
10.00;-54.00;141
11.00;-54.00;143
12.00;-54.00;144
13.00;-54.00;142
14.00;-54.00;143
15.00;-54.00;142
16.00;-54.00;140
17.00;-54.00;141
18.00;-54.00;141
19.00;-54.00;141
20.00;-54.00;143
21.00;-54.00;142
22.00;-54.00;142
23.00;-54.00;225
24.00;-54.00;227
25.00;-54.00;228
26.00;-54.00;230
27.00;-54.00;228
28.00;-54.00;228
29.00;-54.00;229
30.00;-54.00;229
31.00;-54.00;229
32.00;-54.00;230
33.00;-54.00;229
34.00;-54.00;228
35.00;-54.00;229
36.00;-54.00;230
37.00;-54.00;228
