az;el;distance
-55.00;30.00;312
-54.00;30.00;317
-53.00;30.00;322
-52.00;30.00;325
-51.00;30.00;324
-50.00;30.00;332
-49.00;30.00;342
-48.00;30.00;345
-47.00;30.00;352
-46.00;30.00;352
-45.00;30.00;366
-44.00;30.00;372
-43.00;30.00;369
-42.00;30.00;378
-41.00;30.00;387
-40.00;30.00;390
-39.00;30.00;398
-38.00;30.00;408
-37.00;30.00;408
-36.00;30.00;420
-35.00;30.00;433
-34.00;30.00;442
-33.00;30.00;448
-32.00;30.00;465
-31.00;30.00;467
-30.00;30.00;498
-29.00;30.00;517
-28.00;30.00;545
-27.00;30.00;555
-26.00;30.00;593
-25.00;30.00;627
-24.00;30.00;675
-23.00;30.00;709
-22.00;30.00;775
-21.00;30.00;812
-20.00;30.00;820
-19.00;30.00;823
-18.00;30.00;844
-17.00;30.00;864
-16.00;30.00;868
-15.00;30.00;890
-14.00;30.00;883
-13.00;30.00;887
-12.00;30.00;897
-11.00;30.00;899
-10.00;30.00;910
-9.00;30.00;900
-8.00;30.00;902
-7.00;30.00;900
-6.00;30.00;909
-5.00;30.00;913
-4.00;30.00;908
-3.00;30.00;904
-2.00;30.00;897
-1.00;30.00;907
0.00;30.00;898
1.00;30.00;901
2.00;30.00;899
3.00;30.00;899
4.00;30.00;902
5.00;30.00;900
6.00;30.00;902
7.00;30.00;898
8.00;30.00;898
9.00;30.00;894
10.00;30.00;905
11.00;30.00;904
12.00;30.00;902
13.00;30.00;906
14.00;30.00;911
15.00;30.00;914
16.00;30.00;910
17.00;30.00;915
18.00;30.00;904
19.00;30.00;903
20.00;30.00;905
21.00;30.00;895
22.00;30.00;898
23.00;30.00;903
24.00;30.00;866
25.00;30.00;859
26.00;30.00;864
27.00;30.00;847
28.00;30.00;829
29.00;30.00;800
30.00;30.00;767
31.00;30.00;703
32.00;30.00;698
33.00;30.00;633
34.00;30.00;638
35.00;30.00;627
36.00;30.00;616
37.00;30.00;583
38.00;30.00;558
39.00;30.00;534
40.00;30.00;525
41.00;30.00;507
42.00;30.00;504
43.00;30.00;478
44.00;30.00;478
45.00;30.00;476
46.00;30.00;453
47.00;30.00;457
48.00;30.00;452
49.00;30.00;440
50.00;30.00;436
51.00;30.00;425
52.00;30.00;428
53.00;30.00;414
54.00;30.00;417
55.00;30.00;405
56.00;30.00;396
57.00;30.00;396
58.00;30.00;395
59.00;30.00;391
60.00;30.00;382
61.00;30.00;380
62.00;30.00;373
63.00;30.00;369
64.00;30.00;367
65.00;30.00;364
66.00;30.00;359
67.00;30.00;353
68.00;30.00;356
69.00;30.00;354
70.00;30.00;352
71.00;30.00;349
72.00;30.00;350
73.00;30.00;344
74.00;30.00;338
75.00;30.00;340
76.00;30.00;337
77.00;30.00;331
78.00;30.00;328
79.00;30.00;327
80.00;30.00;323
81.00;30.00;323
82.00;30.00;317
83.00;30.00;323
84.00;30.00;317
85.00;30.00;321
86.00;30.00;314
87.00;30.00;312
88.00;30.00;315
89.00;30.00;314
-90.00;34.00;274
-89.00;34.00;275
-88.00;34.00;273
-87.00;34.00;273
-86.00;34.00;272
-85.00;34.00;272
-84.00;34.00;277
-83.00;34.00;278
-82.00;34.00;278
-81.00;34.00;280
-80.00;34.00;277
-79.00;34.00;277
-78.00;34.00;280
-77.00;34.00;276
-76.00;34.00;279
-75.00;34.00;279
-74.00;34.00;280
-73.00;34.00;284
-72.00;34.00;287
-71.00;34.00;283
-70.00;34.00;290
-69.00;34.00;288
-68.00;34.00;295
-67.00;34.00;288
-66.00;34.00;293
-65.00;34.00;295
-64.00;34.00;294
-63.00;34.00;301
-62.00;34.00;299
-61.00;34.00;302
-60.00;34.00;303
-59.00;34.00;312
-58.00;34.00;313
-57.00;34.00;316
-56.00;34.00;319
-55.00;34.00;321
-54.00;34.00;321
-53.00;34.00;327
-52.00;34.00;326
-51.00;34.00;334
-50.00;34.00;343
-49.00;34.00;349
-48.00;34.00;355
-47.00;34.00;354
-46.00;34.00;365
-45.00;34.00;366
-44.00;34.00;373
-43.00;34.00;384
-42.00;34.00;388
-41.00;34.00;393
-40.00;34.00;403
-39.00;34.00;402
-38.00;34.00;414
-37.00;34.00;408
-36.00;34.00;422
-35.00;34.00;441
-34.00;34.00;434
-33.00;34.00;458
-32.00;34.00;469
-31.00;34.00;483
-30.00;34.00;516
-29.00;34.00;539
-28.00;34.00;587
-27.00;34.00;582
-26.00;34.00;631
-25.00;34.00;654
-24.00;34.00;683
-23.00;34.00;748
-22.00;34.00;802
-21.00;34.00;828
-20.00;34.00;843
-19.00;34.00;858
-18.00;34.00;874
-17.00;34.00;883
-16.00;34.00;890
-15.00;34.00;899
-14.00;34.00;899
-13.00;34.00;912
-12.00;34.00;913
-11.00;34.00;924
-10.00;34.00;911
-9.00;34.00;912
-8.00;34.00;915
-7.00;34.00;919
-6.00;34.00;922
-5.00;34.00;932
-4.00;34.00;915
-3.00;34.00;921
-2.00;34.00;920
-1.00;34.00;922
0.00;34.00;923
1.00;34.00;921
2.00;34.00;929
3.00;34.00;914
4.00;34.00;917
5.00;34.00;920
6.00;34.00;924
7.00;34.00;913
8.00;34.00;918
9.00;34.00;919
10.00;34.00;918
11.00;34.00;917
12.00;34.00;920
13.00;34.00;929
14.00;34.00;921
15.00;34.00;934
16.00;34.00;926
17.00;34.00;923
18.00;34.00;921
19.00;34.00;928
20.00;34.00;918
21.00;34.00;928
22.00;34.00;919
23.00;34.00;914
24.00;34.00;901
25.00;34.00;906
26.00;34.00;895
27.00;34.00;889
28.00;34.00;863
29.00;34.00;827
30.00;34.00;803
31.00;34.00;774
32.00;34.00;739
33.00;34.00;708
34.00;34.00;677
35.00;34.00;647
36.00;34.00;632
37.00;34.00;607
38.00;34.00;579
39.00;34.00;549
40.00;34.00;537
41.00;34.00;529
42.00;34.00;517
43.00;34.00;506
44.00;34.00;495
45.00;34.00;481
46.00;34.00;482
47.00;34.00;474
48.00;34.00;450
49.00;34.00;454
50.00;34.00;455
51.00;34.00;443
52.00;34.00;441
53.00;34.00;434
54.00;34.00;426
55.00;34.00;419
56.00;34.00;414
57.00;34.00;408
58.00;34.00;400
59.00;34.00;397
60.00;34.00;390
61.00;34.00;392
62.00;34.00;386
63.00;34.00;382
64.00;34.00;378
65.00;34.00;372
66.00;34.00;371
67.00;34.00;367
68.00;34.00;369
69.00;34.00;359
70.00;34.00;355
71.00;34.00;363
72.00;34.00;352
73.00;34.00;353
74.00;34.00;354
75.00;34.00;347
76.00;34.00;345
77.00;34.00;342
78.00;34.00;336
79.00;34.00;339
80.00;34.00;336
81.00;34.00;336
82.00;34.00;332
83.00;34.00;331
84.00;34.00;326
85.00;34.00;331
86.00;34.00;324
87.00;34.00;320
88.00;34.00;321
89.00;34.00;323
-90.00;38.00;286
-89.00;38.00;284
-88.00;38.00;281
-87.00;38.00;286
-86.00;38.00;289
-85.00;38.00;283
-84.00;38.00;289
-83.00;38.00;287
-82.00;38.00;286
-81.00;38.00;289
-80.00;38.00;287
-79.00;38.00;286
-78.00;38.00;283
-77.00;38.00;291
-76.00;38.00;286
-75.00;38.00;290
-74.00;38.00;295
-73.00;38.00;291
-72.00;38.00;297
-71.00;38.00;296
-70.00;38.00;292
-69.00;38.00;300
-68.00;38.00;299
-67.00;38.00;301
-66.00;38.00;299
-65.00;38.00;300
-64.00;38.00;306
-63.00;38.00;308
-62.00;38.00;311
-61.00;38.00;311
-60.00;38.00;316
-59.00;38.00;320
-58.00;38.00;319
-57.00;38.00;325
-56.00;38.00;327
-55.00;38.00;330
-54.00;38.00;333
-53.00;38.00;340
-52.00;38.00;344
-51.00;38.00;343
-50.00;38.00;351
-49.00;38.00;355
-48.00;38.00;360
-47.00;38.00;366
-46.00;38.00;376
-45.00;38.00;371
-44.00;38.00;386
-43.00;38.00;390
-42.00;38.00;400
-41.00;38.00;410
-40.00;38.00;408
-39.00;38.00;409
-38.00;38.00;416
-37.00;38.00;429
-36.00;38.00;447
-35.00;38.00;459
-34.00;38.00;467
-33.00;38.00;480
-32.00;38.00;484
-31.00;38.00;510
-30.00;38.00;556
-29.00;38.00;577
-28.00;38.00;609
-27.00;38.00;623
-26.00;38.00;653
-25.00;38.00;694
-24.00;38.00;732
-23.00;38.00;783
-22.00;38.00;836
-21.00;38.00;890
-20.00;38.00;872
-19.00;38.00;906
-18.00;38.00;922
-17.00;38.00;914
-16.00;38.00;929
-15.00;38.00;939
-14.00;38.00;951
-13.00;38.00;948
-12.00;38.00;955
-11.00;38.00;944
-10.00;38.00;945
-9.00;38.00;954
-8.00;38.00;955
-7.00;38.00;957
-6.00;38.00;956
-5.00;38.00;953
-4.00;38.00;951
-3.00;38.00;951
-2.00;38.00;951
-1.00;38.00;938
0.00;38.00;946
1.00;38.00;947
2.00;38.00;946
3.00;38.00;945
4.00;38.00;942
5.00;38.00;954
6.00;38.00;952
7.00;38.00;952
8.00;38.00;944
9.00;38.00;954
10.00;38.00;946
11.00;38.00;950
12.00;38.00;948
13.00;38.00;943
14.00;38.00;951
15.00;38.00;955
16.00;38.00;971
17.00;38.00;964
18.00;38.00;958
19.00;38.00;954
20.00;38.00;949
21.00;38.00;959
22.00;38.00;949
23.00;38.00;959
24.00;38.00;942
25.00;38.00;927
26.00;38.00;931
27.00;38.00;916
28.00;38.00;900
29.00;38.00;871
30.00;38.00;858
31.00;38.00;837
32.00;38.00;801
33.00;38.00;769
34.00;38.00;736
35.00;38.00;699
36.00;38.00;669
37.00;38.00;641
38.00;38.00;604
39.00;38.00;591
40.00;38.00;554
41.00;38.00;539
42.00;38.00;534
43.00;38.00;529
44.00;38.00;508
45.00;38.00;494
46.00;38.00;495
47.00;38.00;482
48.00;38.00;476
49.00;38.00;466
50.00;38.00;464
51.00;38.00;451
52.00;38.00;446
53.00;38.00;449
54.00;38.00;444
55.00;38.00;434
56.00;38.00;427
57.00;38.00;422
58.00;38.00;415
59.00;38.00;412
60.00;38.00;408
61.00;38.00;406
62.00;38.00;399
63.00;38.00;399
64.00;38.00;394
65.00;38.00;391
66.00;38.00;387
67.00;38.00;380
68.00;38.00;380
69.00;38.00;373
70.00;38.00;375
71.00;38.00;370
72.00;38.00;371
73.00;38.00;361
74.00;38.00;360
75.00;38.00;362
76.00;38.00;358
77.00;38.00;358
78.00;38.00;349
79.00;38.00;350
80.00;38.00;348
81.00;38.00;342
82.00;38.00;341
83.00;38.00;337
84.00;38.00;339
85.00;38.00;336
86.00;38.00;331
87.00;38.00;335
88.00;38.00;331
89.00;38.00;331
-90.00;42.00;298
-89.00;42.00;296
-88.00;42.00;300
-87.00;42.00;299
-86.00;42.00;300
-85.00;42.00;297
-84.00;42.00;299
-83.00;42.00;300
-82.00;42.00;294
-81.00;42.00;302
-80.00;42.00;298
-79.00;42.00;304
-78.00;42.00;302
-77.00;42.00;302
-76.00;42.00;306
-75.00;42.00;309
-74.00;42.00;304
-73.00;42.00;305
-72.00;42.00;307
-71.00;42.00;306
-70.00;42.00;309
-69.00;42.00;311
-68.00;42.00;310
-67.00;42.00;315
-66.00;42.00;313
-65.00;42.00;315
-64.00;42.00;316
-63.00;42.00;319
-62.00;42.00;321
-61.00;42.00;324
-60.00;42.00;323
-59.00;42.00;331
-58.00;42.00;337
-57.00;42.00;341
-56.00;42.00;339
-55.00;42.00;341
-54.00;42.00;348
-53.00;42.00;351
-52.00;42.00;358
-51.00;42.00;368
-50.00;42.00;366
-49.00;42.00;369
-48.00;42.00;377
-47.00;42.00;379
-46.00;42.00;383
-45.00;42.00;397
-44.00;42.00;404
-43.00;42.00;403
-42.00;42.00;410
-41.00;42.00;419
-40.00;42.00;428
-39.00;42.00;430
-38.00;42.00;436
-37.00;42.00;446
-36.00;42.00;469
-35.00;42.00;478
-34.00;42.00;489
-33.00;42.00;501
-32.00;42.00;522
-31.00;42.00;540
-30.00;42.00;577
-29.00;42.00;623
-28.00;42.00;640
-27.00;42.00;682
-26.00;42.00;703
-25.00;42.00;767
-24.00;42.00;820
-23.00;42.00;864
-22.00;42.00;920
-21.00;42.00;946
-20.00;42.00;965
-19.00;42.00;986
-18.00;42.00;987
-17.00;42.00;977
-16.00;42.00;971
-15.00;42.00;983
-14.00;42.00;998
-13.00;42.00;991
-12.00;42.00;984
-11.00;42.00;984
-10.00;42.00;988
-9.00;42.00;981
-8.00;42.00;987
-7.00;42.00;994
-6.00;42.00;993
-5.00;42.00;989
-4.00;42.00;985
-3.00;42.00;991
-2.00;42.00;990
-1.00;42.00;987
0.00;42.00;990
1.00;42.00;982
2.00;42.00;1003
3.00;42.00;983
4.00;42.00;993
5.00;42.00;983
6.00;42.00;983
7.00;42.00;969
8.00;42.00;988
9.00;42.00;987
10.00;42.00;992
11.00;42.00;989
12.00;42.00;992
13.00;42.00;1002
14.00;42.00;993
15.00;42.00;995
16.00;42.00;1018
17.00;42.00;1005
18.00;42.00;994
19.00;42.00;1005
20.00;42.00;1000
21.00;42.00;998
22.00;42.00;1004
23.00;42.00;1008
24.00;42.00;1007
25.00;42.00;999
26.00;42.00;999
27.00;42.00;981
28.00;42.00;970
29.00;42.00;954
30.00;42.00;925
31.00;42.00;903
32.00;42.00;869
33.00;42.00;873
34.00;42.00;851
35.00;42.00;799
36.00;42.00;748
37.00;42.00;716
38.00;42.00;678
39.00;42.00;635
40.00;42.00;607
41.00;42.00;591
42.00;42.00;553
43.00;42.00;547
44.00;42.00;544
45.00;42.00;526
46.00;42.00;513
47.00;42.00;505
48.00;42.00;491
49.00;42.00;484
50.00;42.00;469
51.00;42.00;477
52.00;42.00;459
53.00;42.00;466
54.00;42.00;457
55.00;42.00;449
56.00;42.00;449
57.00;42.00;430
58.00;42.00;431
59.00;42.00;427
60.00;42.00;424
61.00;42.00;421
62.00;42.00;414
63.00;42.00;414
64.00;42.00;406
65.00;42.00;406
66.00;42.00;402
67.00;42.00;399
68.00;42.00;395
69.00;42.00;398
70.00;42.00;392
71.00;42.00;389
72.00;42.00;377
73.00;42.00;383
74.00;42.00;378
75.00;42.00;372
76.00;42.00;373
77.00;42.00;364
78.00;42.00;366
79.00;42.00;363
80.00;42.00;365
81.00;42.00;360
82.00;42.00;359
83.00;42.00;357
84.00;42.00;355
85.00;42.00;355
86.00;42.00;351
87.00;42.00;345
88.00;42.00;351
89.00;42.00;350
-90.00;46.00;312
-89.00;46.00;313
-88.00;46.00;312
-87.00;46.00;313
-86.00;46.00;310
-85.00;46.00;313
-84.00;46.00;314
-83.00;46.00;313
-82.00;46.00;313
-81.00;46.00;310
-80.00;46.00;316
-79.00;46.00;316
-78.00;46.00;310
-77.00;46.00;312
-76.00;46.00;317
-75.00;46.00;322
-74.00;46.00;315
-73.00;46.00;318
-72.00;46.00;323
-71.00;46.00;324
-70.00;46.00;325
-69.00;46.00;325
-68.00;46.00;331
-67.00;46.00;323
-66.00;46.00;329
-65.00;46.00;335
-64.00;46.00;332
-63.00;46.00;331
-62.00;46.00;339
-61.00;46.00;336
-60.00;46.00;343
-59.00;46.00;345
-58.00;46.00;347
-57.00;46.00;349
-56.00;46.00;355
-55.00;46.00;357
-54.00;46.00;365
-53.00;46.00;370
-52.00;46.00;373
-51.00;46.00;377
-50.00;46.00;376
-49.00;46.00;381
-48.00;46.00;391
-47.00;46.00;389
-46.00;46.00;392
-45.00;46.00;399
-44.00;46.00;401
-43.00;46.00;416
-42.00;46.00;421
-41.00;46.00;428
-40.00;46.00;436
-39.00;46.00;443
-38.00;46.00;456
-37.00;46.00;459
-36.00;46.00;477
-35.00;46.00;501
-34.00;46.00;501
-33.00;46.00;549
-32.00;46.00;546
-31.00;46.00;563
-30.00;46.00;613
-29.00;46.00;700
-28.00;46.00;691
-27.00;46.00;734
-26.00;46.00;816
-25.00;46.00;843
-24.00;46.00;907
-23.00;46.00;952
-22.00;46.00;992
-21.00;46.00;1010
-20.00;46.00;995
-19.00;46.00;1025
-18.00;46.00;1012
-17.00;46.00;1038
-16.00;46.00;1036
-15.00;46.00;1032
-14.00;46.00;1030
-13.00;46.00;1013
-12.00;46.00;1030
-11.00;46.00;1044
-10.00;46.00;1018
-9.00;46.00;1040
-8.00;46.00;1030
-7.00;46.00;1034
-6.00;46.00;1032
-5.00;46.00;1030
-4.00;46.00;1046
-3.00;46.00;1038
-2.00;46.00;1038
-1.00;46.00;1024
0.00;46.00;1033
1.00;46.00;1020
2.00;46.00;1033
3.00;46.00;1010
4.00;46.00;1036
5.00;46.00;1015
6.00;46.00;1022
7.00;46.00;1025
8.00;46.00;1026
9.00;46.00;1035
10.00;46.00;1019
11.00;46.00;1024
12.00;46.00;1044
13.00;46.00;1032
14.00;46.00;1038
15.00;46.00;1044
16.00;46.00;1054
17.00;46.00;1050
18.00;46.00;1039
19.00;46.00;1060
20.00;46.00;1049
21.00;46.00;1056
22.00;46.00;1052
23.00;46.00;1068
24.00;46.00;1049
25.00;46.00;1057
26.00;46.00;1052
27.00;46.00;1054
28.00;46.00;1036
29.00;46.00;1043
30.00;46.00;1024
31.00;46.00;1001
32.00;46.00;977
33.00;46.00;955
34.00;46.00;934
35.00;46.00;894
36.00;46.00;861
37.00;46.00;822
38.00;46.00;776
39.00;46.00;717
40.00;46.00;671
41.00;46.00;617
42.00;46.00;617
43.00;46.00;583
44.00;46.00;566
45.00;46.00;553
46.00;46.00;541
47.00;46.00;505
48.00;46.00;506
49.00;46.00;508
50.00;46.00;484
51.00;46.00;480
52.00;46.00;481
53.00;46.00;473
54.00;46.00;464
55.00;46.00;462
56.00;46.00;458
57.00;46.00;456
58.00;46.00;442
59.00;46.00;448
60.00;46.00;444
61.00;46.00;436
62.00;46.00;436
63.00;46.00;431
64.00;46.00;425
65.00;46.00;420
66.00;46.00;409
67.00;46.00;416
68.00;46.00;413
69.00;46.00;408
70.00;46.00;402
71.00;46.00;400
72.00;46.00;396
73.00;46.00;396
74.00;46.00;389
75.00;46.00;387
76.00;46.00;381
77.00;46.00;384
78.00;46.00;383
79.00;46.00;382
80.00;46.00;377
81.00;46.00;374
82.00;46.00;369
83.00;46.00;371
84.00;46.00;366
85.00;46.00;365
86.00;46.00;365
87.00;46.00;363
88.00;46.00;363
89.00;46.00;362
-90.00;50.00;332
-89.00;50.00;330
-88.00;50.00;329
-87.00;50.00;332
-86.00;50.00;336
-85.00;50.00;337
-84.00;50.00;327
-83.00;50.00;339
-82.00;50.00;334
-81.00;50.00;337
-80.00;50.00;331
-79.00;50.00;334
-78.00;50.00;334
-77.00;50.00;335
-76.00;50.00;336
-75.00;50.00;340
-74.00;50.00;336
-73.00;50.00;339
-72.00;50.00;338
-71.00;50.00;338
-70.00;50.00;339
-69.00;50.00;341
-68.00;50.00;340
-67.00;50.00;343
-66.00;50.00;343
-65.00;50.00;350
-64.00;50.00;355
-63.00;50.00;351
-62.00;50.00;357
-61.00;50.00;358
-60.00;50.00;352
-59.00;50.00;355
-58.00;50.00;368
-57.00;50.00;364
-56.00;50.00;371
-55.00;50.00;370
-54.00;50.00;371
-53.00;50.00;383
-52.00;50.00;380
-51.00;50.00;377
-50.00;50.00;383
-49.00;50.00;388
-48.00;50.00;386
-47.00;50.00;396
-46.00;50.00;409
-45.00;50.00;405
-44.00;50.00;426
-43.00;50.00;434
-42.00;50.00;425
-41.00;50.00;433
-40.00;50.00;445
-39.00;50.00;465
-38.00;50.00;465
-37.00;50.00;489
-36.00;50.00;517
-35.00;50.00;532
-34.00;50.00;536
-33.00;50.00;613
-32.00;50.00;626
-31.00;50.00;682
-30.00;50.00;745
-29.00;50.00;871
-28.00;50.00;921
-27.00;50.00;905
-26.00;50.00;1000
-25.00;50.00;990
-24.00;50.00;1032
-23.00;50.00;1082
-22.00;50.00;1089
-21.00;50.00;1107
-20.00;50.00;1122
-19.00;50.00;1097
-18.00;50.00;1104
-17.00;50.00;1112
-16.00;50.00;1107
-15.00;50.00;1106
-14.00;50.00;1091
-13.00;50.00;1101
-12.00;50.00;1124
-11.00;50.00;1103
-10.00;50.00;1097
-9.00;50.00;1086
-8.00;50.00;1100
-7.00;50.00;1098
-6.00;50.00;1097
-5.00;50.00;1098
-4.00;50.00;1095
-3.00;50.00;1117
-2.00;50.00;1103
-1.00;50.00;1091
0.00;50.00;1078
1.00;50.00;1101
2.00;50.00;1096
3.00;50.00;1087
4.00;50.00;1088
5.00;50.00;1106
6.00;50.00;1101
7.00;50.00;1091
8.00;50.00;1095
9.00;50.00;1096
10.00;50.00;1081
11.00;50.00;1088
12.00;50.00;1097
13.00;50.00;1097
14.00;50.00;1114
15.00;50.00;1099
16.00;50.00;1116
17.00;50.00;1120
18.00;50.00;1130
19.00;50.00;1109
20.00;50.00;1124
21.00;50.00;1120
22.00;50.00;1110
23.00;50.00;1133
24.00;50.00;1149
25.00;50.00;1153
26.00;50.00;1148
27.00;50.00;1141
28.00;50.00;1141
29.00;50.00;1141
30.00;50.00;1138
31.00;50.00;1167
32.00;50.00;1155
33.00;50.00;1134
34.00;50.00;1136
35.00;50.00;1090
36.00;50.00;1084
37.00;50.00;1040
38.00;50.00;970
39.00;50.00;903
40.00;50.00;841
41.00;50.00;795
42.00;50.00;740
43.00;50.00;695
44.00;50.00;641
45.00;50.00;621
46.00;50.00;596
47.00;50.00;578
48.00;50.00;553
49.00;50.00;547
50.00;50.00;527
51.00;50.00;514
52.00;50.00;506
53.00;50.00;499
54.00;50.00;499
55.00;50.00;481
56.00;50.00;482
57.00;50.00;476
58.00;50.00;466
59.00;50.00;456
60.00;50.00;454
61.00;50.00;457
62.00;50.00;450
63.00;50.00;446
64.00;50.00;444
65.00;50.00;443
66.00;50.00;440
67.00;50.00;426
68.00;50.00;431
69.00;50.00;429
70.00;50.00;425
71.00;50.00;421
72.00;50.00;416
73.00;50.00;414
74.00;50.00;413
75.00;50.00;411
76.00;50.00;405
77.00;50.00;409
78.00;50.00;400
79.00;50.00;399
80.00;50.00;400
81.00;50.00;400
82.00;50.00;395
83.00;50.00;390
84.00;50.00;393
85.00;50.00;391
86.00;50.00;385
87.00;50.00;382
88.00;50.00;385
89.00;50.00;381
-90.00;54.00;349
-89.00;54.00;349
-88.00;54.00;345
-87.00;54.00;345
-86.00;54.00;343
-85.00;54.00;346
-84.00;54.00;349
-83.00;54.00;348
-82.00;54.00;342
-81.00;54.00;347
-80.00;54.00;354
-79.00;54.00;343
-78.00;54.00;348
-77.00;54.00;345
-76.00;54.00;348
-75.00;54.00;348
-74.00;54.00;351
-73.00;54.00;352
-72.00;54.00;343
-71.00;54.00;355
-70.00;54.00;353
-69.00;54.00;358
-68.00;54.00;350
-67.00;54.00;357
-66.00;54.00;357
-65.00;54.00;352
-64.00;54.00;358
-63.00;54.00;364
-62.00;54.00;362
-61.00;54.00;358
-60.00;54.00;359
-59.00;54.00;361
-58.00;54.00;377
-57.00;54.00;367
-56.00;54.00;372
-55.00;54.00;383
-54.00;54.00;384
-53.00;54.00;371
-52.00;54.00;391
-51.00;54.00;386
-50.00;54.00;399
-49.00;54.00;396
-48.00;54.00;413
-47.00;54.00;413
-46.00;54.00;409
-45.00;54.00;413
-44.00;54.00;425
-43.00;54.00;418
-42.00;54.00;408
-41.00;54.00;459
-40.00;54.00;479
-39.00;54.00;476
-38.00;54.00;504
-37.00;54.00;543
-36.00;54.00;559
-35.00;54.00;584
-34.00;54.00;705
-33.00;54.00;793
-32.00;54.00;915
-31.00;54.00;943
-30.00;54.00;1001
-29.00;54.00;1088
-28.00;54.00;1120
-27.00;54.00;1095
-26.00;54.00;1108
-25.00;54.00;1177
-24.00;54.00;1165
-23.00;54.00;1154
-22.00;54.00;1201
-21.00;54.00;1182
-20.00;54.00;1177
-19.00;54.00;1183
-18.00;54.00;1178
-17.00;54.00;1168
-16.00;54.00;1186
-15.00;54.00;1175
-14.00;54.00;1160
-13.00;54.00;1157
-12.00;54.00;1164
-11.00;54.00;1146
-10.00;54.00;1160
-9.00;54.00;1161
-8.00;54.00;1168
-7.00;54.00;1167
-6.00;54.00;1158
-5.00;54.00;1173
-4.00;54.00;1150
-3.00;54.00;1148
-2.00;54.00;1158
-1.00;54.00;1169
0.00;54.00;1166
1.00;54.00;1159
2.00;54.00;1149
3.00;54.00;1160
4.00;54.00;1154
5.00;54.00;1153
6.00;54.00;1167
7.00;54.00;1150
8.00;54.00;1157
9.00;54.00;1161
10.00;54.00;1179
11.00;54.00;1156
12.00;54.00;1147
13.00;54.00;1152
14.00;54.00;1157
15.00;54.00;1172
16.00;54.00;1189
17.00;54.00;1191
18.00;54.00;1171
19.00;54.00;1200
20.00;54.00;1186
21.00;54.00;1194
22.00;54.00;1193
23.00;54.00;1201
24.00;54.00;1199
25.00;54.00;1216
26.00;54.00;1232
27.00;54.00;1234
28.00;54.00;1233
29.00;54.00;1249
30.00;54.00;1265
31.00;54.00;1233
32.00;54.00;1271
33.00;54.00;1258
34.00;54.00;1256
35.00;54.00;1269
36.00;54.00;1251
37.00;54.00;1268
38.00;54.00;1257
39.00;54.00;1210
40.00;54.00;1165
41.00;54.00;1114
42.00;54.00;1051
43.00;54.00;934
44.00;54.00;863
45.00;54.00;775
46.00;54.00;705
47.00;54.00;679
48.00;54.00;607
49.00;54.00;566
50.00;54.00;515
51.00;54.00;522
52.00;54.00;524
53.00;54.00;511
54.00;54.00;504
55.00;54.00;508
56.00;54.00;475
57.00;54.00;469
58.00;54.00;465
59.00;54.00;473
60.00;54.00;473
61.00;54.00;463
62.00;54.00;458
63.00;54.00;451
64.00;54.00;457
65.00;54.00;442
66.00;54.00;441
67.00;54.00;437
68.00;54.00;436
69.00;54.00;430
70.00;54.00;432
71.00;54.00;430
72.00;54.00;426
73.00;54.00;428
74.00;54.00;426
75.00;54.00;427
76.00;54.00;415
77.00;54.00;420
78.00;54.00;414
79.00;54.00;414
80.00;54.00;412
81.00;54.00;409
82.00;54.00;411
83.00;54.00;410
84.00;54.00;411
85.00;54.00;403
86.00;54.00;405
87.00;54.00;402
88.00;54.00;406
89.00;54.00;399
-90.00;58.00;344
-89.00;58.00;350
-88.00;58.00;348
-87.00;58.00;354
-86.00;58.00;352
-85.00;58.00;362
-84.00;58.00;356
-83.00;58.00;347
-82.00;58.00;355
-81.00;58.00;355
-80.00;58.00;353
-79.00;58.00;355
-78.00;58.00;350
-77.00;58.00;363
-76.00;58.00;353
-75.00;58.00;361
-74.00;58.00;359
-73.00;58.00;353
-72.00;58.00;348
-71.00;58.00;348
-70.00;58.00;351
-69.00;58.00;355
-68.00;58.00;347
-67.00;58.00;355
-66.00;58.00;367
-65.00;58.00;353
-64.00;58.00;359
-63.00;58.00;350
-62.00;58.00;369
-61.00;58.00;367
-60.00;58.00;347
-59.00;58.00;364
-58.00;58.00;365
-57.00;58.00;366
-56.00;58.00;367
-55.00;58.00;386
-54.00;58.00;379
-53.00;58.00;383
-52.00;58.00;370
-51.00;58.00;386
-50.00;58.00;377
-49.00;58.00;377
-48.00;58.00;379
-47.00;58.00;410
-46.00;58.00;406
-45.00;58.00;406
-44.00;58.00;401
-43.00;58.00;438
-42.00;58.00;431
-41.00;58.00;456
-40.00;58.00;-2
-39.00;58.00;581
-38.00;58.00;998
-37.00;58.00;1053
-36.00;58.00;1269
-35.00;58.00;-2
-34.00;58.00;-2
-33.00;58.00;-2
-32.00;58.00;-2
-31.00;58.00;-2
-30.00;58.00;-2
-29.00;58.00;-2
-28.00;58.00;-2
-27.00;58.00;-2
-26.00;58.00;-2
-25.00;58.00;-2
-24.00;58.00;-2
-23.00;58.00;-2
-22.00;58.00;-2
-21.00;58.00;-2
-20.00;58.00;-2
-19.00;58.00;1278
-18.00;58.00;-2
-17.00;58.00;-2
-16.00;58.00;1275
-15.00;58.00;1267
-14.00;58.00;1271
-13.00;58.00;1263
-12.00;58.00;1269
-11.00;58.00;1278
-10.00;58.00;1276
-9.00;58.00;1251
-8.00;58.00;1264
